PROCESSDATA	2411AIC90201 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-01 21:55:00	751
tagname	2411AIC90201.MV	2411AIC90201.PV	2411AIC90201.SV	2411AIC90201.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
2024-10-01 22:46:00	1.8486414913559321	7.3442895779661015	7.32369661	1	0	0	0	0
2024-10-01 22:46:10	1.8484445833333334	7.345202184444445	7.32369661	1	0	0	0	0
2024-10-01 22:46:20	1.8478771126086957	7.347372383913044	7.32369661	1	0	0	0	0
2024-10-01 22:46:30	1.8475284930555556	7.3471980199999996	7.32369661	1	0	0	0	0
2024-10-01 22:46:40	1.84772825	7.345662405964912	7.32369661	1	0	0	0	0
2024-10-01 22:46:50	1.8479011333802817	7.34483138	7.32369661	1	0	0	0	0
2024-10-01 22:47:00	1.8476803203658536	7.346195701707317	7.32369661	1	0	0	0	0
2024-10-01 22:47:10	1.8474536178481011	7.346140286202531	7.32369661	1	0	0	0	0
2024-10-01 22:47:20	1.8471285760869565	7.346494786521739	7.32369661	1	0	0	0	0
2024-10-01 22:47:30	1.8468773957142857	7.346221854	7.32369661	1	0	0	0	0
2024-10-01 22:47:40	1.8469989053333333	7.346056592666667	7.32369661	1	0	0	0	0
2024-10-01 22:47:50	1.84721048	7.34517065	7.32369661	1	0	0	0	0
2024-10-01 22:48:00	1.8469387722857142	7.346281572857143	7.32369661	1	0	0	0	0
2024-10-01 22:48:10	1.8464012619999999	7.3469113340000005	7.32369661	1	0	0	0	0
2024-10-01 22:48:20	1.846208792352941	7.348062067647059	7.32369661	1	0	0	0	0
2024-10-01 22:48:30	1.8454265774285714	7.3485881008571425	7.32369661	1	0	0	0	0
2024-10-01 22:48:40	1.8455287196	7.3481017906	7.32369661	1	0	0	0	0
2024-10-01 22:48:50	1.8454856163380282	7.347524037183098	7.32369661	1	0	0	0	0
2024-10-01 22:49:00	1.8453718925862068	7.346765333448276	7.32369661	1	0	0	0	0
2024-10-01 22:49:10	1.8453366003658538	7.347256384634146	7.32369661	1	0	0	0	0
2024-10-01 22:49:20	1.845615067826087	7.345964790724637	7.32369661	1	0	0	0	0
2024-10-01 22:49:30	1.8455813074157303	7.346060224719101	7.32369661	1	0	0	0	0
2024-10-01 22:49:40	1.845463119387755	7.3465872481632655	7.32369661	1	0	0	0	0
2024-10-01 22:49:50	1.8443692865822785	7.3485177497468355	7.32369661	1	0	0	0	0
2024-10-01 22:50:00	1.8440076417142859	7.349589644571428	7.32369661	1	0	0	0	0
2024-10-01 22:50:10	1.8442053213333334	7.348067666666666	7.32369661	1	0	0	0	0
2024-10-01 22:50:20	1.844311476862745	7.3473683427450975	7.32369661	1	0	0	0	0
2024-10-01 22:50:30	1.8446754270786518	7.345845057752809	7.32369661	1	0	0	0	0
2024-10-01 22:50:40	1.8448592833333333	7.3452882693333335	7.32369661	1	0	0	0	0
2024-10-01 22:50:50	1.84482932	7.345327529344263	7.32369661	1	0	0	0	0
2024-10-01 22:51:00	1.8449018204	7.345389704	7.32369661	1	0	0	0	0
2024-10-01 22:51:10	1.8443490536708862	7.34575387835443	7.32369661	1	0	0	0	0
2024-10-01 22:51:20	1.84393084	7.347277823114754	7.32369661	1	0	0	0	0
2024-10-01 22:51:30	1.8434773971830987	7.347280549295775	7.32369661	1	0	0	0	0
2024-10-01 22:51:40	1.8432081973333332	7.347540259333334	7.32369661	1	0	0	0	0
2024-10-01 22:51:50	1.8431862713793103	7.347315827586207	7.32369661	1	0	0	0	0
2024-10-01 22:52:00	1.84322751	7.347363796000001	7.32369661	1	0	0	0	0
2024-10-01 22:52:10	1.8433561106666667	7.345937433333333	7.32369661	1	0	0	0	0
2024-10-01 22:52:20	1.84287143	7.347666934	7.32369661	1	0	0	0	0
2024-10-01 22:52:30	1.842423160786517	7.348824741011236	7.32369661	1	0	0	0	0
2024-10-01 22:52:40	1.8420680816	7.3483825523999995	7.32369661	1	0	0	0	0
2024-10-01 22:52:50	1.84259486	7.347028375428572	7.32369661	1	0	0	0	0
2024-10-01 22:53:00	1.84264926	7.346484068	7.32369661	1	0	0	0	0
2024-10-01 22:53:10	1.84269664	7.346288682	7.32369661	1	0	0	0	0
2024-10-01 22:53:20	1.8424794091428571	7.346397782857143	7.32369661	1	0	0	0	0
2024-10-01 22:53:30	1.8420806264444445	7.346980557555556	7.32369661	1	0	0	0	0
2024-10-01 22:53:40	1.84180844	7.347602961020408	7.32369661	1	0	0	0	0
2024-10-01 22:53:50	1.8416147638028169	7.3467028870422535	7.32369661	1	0	0	0	0
2024-10-01 22:54:00	1.8419592446666666	7.346105877333334	7.32369661	1	0	0	0	0
2024-10-01 22:54:10	1.84203207	7.346144265714286	7.32369661	1	0	0	0	0
2024-10-01 22:54:20	1.8417326316666667	7.346739671333333	7.32369661	1	0	0	0	0
2024-10-01 22:54:30	1.8415064789010989	7.347829628241758	7.32369661	1	0	0	0	0
2024-10-01 22:54:40	1.840965152	7.346951548	7.32369661	1	0	0	0	0
2024-10-01 22:54:50	1.8409418177142856	7.34765258	7.32369661	1	0	0	0	0
2024-10-01 22:55:00	1.8405591173469387	7.349824571020409	7.32369661	1	0	0	0	0
2024-10-01 22:55:10	1.839236501	7.3511212409999995	7.32369661	1	0	0	0	0
2024-10-01 22:55:20	1.8395256	7.349597456	7.32369661	1	0	0	0	0
2024-10-01 22:55:30	1.839854834	7.348706674	7.32369661	1	0	0	0	0
2024-10-01 22:55:40	1.8399657101694915	7.347459441525424	7.32369661	1	0	0	0	0
2024-10-01 22:55:50	1.8400032666666666	7.348024211851852	7.32369661	1	0	0	0	0
2024-10-01 22:56:00	1.8396368	7.348223279591837	7.32369661	1	0	0	0	0
2024-10-01 22:56:10	1.8396305036	7.3473221532	7.32369661	1	0	0	0	0
2024-10-01 22:56:20	1.8399104181034482	7.346194430172414	7.32369661	1	0	0	0	0
2024-10-01 22:56:30	1.8400358686813187	7.34680592021978	7.32369661	1	0	0	0	0
2024-10-01 22:56:40	1.839675841234568	7.346982519506173	7.32369661	1	0	0	0	0
2024-10-01 22:56:50	1.8400433130434783	7.346054653478261	7.32369661	1	0	0	0	0
2024-10-01 22:57:00	1.840128966153846	7.345502904423077	7.32369661	1	0	0	0	0
2024-10-01 22:57:10	1.8396447929577464	7.346248394366198	7.32369661	1	0	0	0	0
2024-10-01 22:57:20	1.8391844	7.347477459508196	7.32369661	1	0	0	0	0
2024-10-01 22:57:30	1.8386164085714285	7.3482471714285715	7.32369661	1	0	0	0	0
2024-10-01 22:57:40	1.8382902594285715	7.3482534	7.32369661	1	0	0	0	0
2024-10-01 22:57:50	1.8385228513483145	7.347159728314606	7.32369661	1	0	0	0	0
2024-10-01 22:58:00	1.8387831224	7.34661592	7.32369661	1	0	0	0	0
2024-10-01 22:58:10	1.8385363214285713	7.347508057142857	7.32369661	1	0	0	0	0
2024-10-01 22:58:20	1.8385429221276595	7.346694744680851	7.32369661	1	0	0	0	0
2024-10-01 22:58:30	1.83909249	7.34558429164557	7.32369661	1	0	0	0	0
2024-10-01 22:58:40	1.8388275173239437	7.34647382859155	7.32369661	1	0	0	0	0
2024-10-01 22:58:50	1.8378360163380283	7.347090203380282	7.32369661	1	0	0	0	0
2024-10-01 22:59:00	1.83756351	7.347736502352941	7.32369661	1	0	0	0	0
2024-10-01 22:59:10	1.8376859996202533	7.3476554746835445	7.32369661	1	0	0	0	0
2024-10-01 22:59:20	1.8374583720000002	7.34720556	7.32369661	1	0	0	0	0
2024-10-01 22:59:30	1.837640855949367	7.345745714936709	7.32369661	1	0	0	0	0
2024-10-01 22:59:40	1.8378355906666666	7.345432898666667	7.32369661	1	0	0	0	0
2024-10-01 22:59:50	1.8379302149999999	7.3454201999999995	7.32369661	1	0	0	0	0
2024-10-01 23:00:00	1.8378319597142856	7.345690573714286	7.32369661	1	0	0	0	0
2024-10-01 23:00:10	1.837319014285714	7.346596266666666	7.32369661	1	0	0	0	0
2024-10-01 23:00:20	1.8371566361702127	7.345652892978723	7.32369661	1	0	0	0	0
2024-10-01 23:00:30	1.8377889666292135	7.344746470674157	7.32369661	1	0	0	0	0
2024-10-01 23:00:40	1.837589234084507	7.345088839577465	7.32369661	1	0	0	0	0
2024-10-01 23:00:50	1.8369321877777778	7.346162024444445	7.32369661	1	0	0	0	0
2024-10-01 23:01:00	1.8367127834177217	7.346302202531645	7.32369661	1	0	0	0	0
2024-10-01 23:01:10	1.83659947	7.34565490175	7.32369661	1	0	0	0	0
2024-10-01 23:01:20	1.83659947	7.34565490175	7.32369661	1	0	0	0	0
2024-10-01 23:01:30	1.8362160228571427	7.346227519714286	7.32369661	1	0	0	0	0
2024-10-01 23:01:40	1.836387	7.345875605409836	7.32369661	1	0	0	0	0
2024-10-01 23:01:50	1.8360367085	7.3473300905	7.32369661	1	0	0	0	0
2024-10-01 23:02:00	1.8360367085	7.3473300905	7.32369661	1	0	0	0	0
2024-10-01 23:02:10	1.8344725926829268	7.3504660202439025	7.32369661	1	0	0	0	0
2024-10-01 23:02:20	1.834568060638298	7.349814495319149	7.32369661	1	0	0	0	0
2024-10-01 23:02:30	1.834792326	7.3476227	7.32369661	1	0	0	0	0
2024-10-01 23:02:40	1.8347747428571428	7.347412303714285	7.32369661	1	0	0	0	0
2024-10-01 23:02:50	1.83419138925	7.34906129825	7.32369661	1	0	0	0	0
2024-10-01 23:03:00	1.833815524347826	7.348409687101449	7.32369661	1	0	0	0	0
2024-10-01 23:03:10	1.833815524347826	7.348409687101449	7.32369661	1	0	0	0	0
2024-10-01 23:03:20	1.834349971632653	7.3472542857142855	7.32369661	1	0	0	0	0
2024-10-01 23:03:30	1.8343214930985916	7.3477726197183095	7.32369661	1	0	0	0	0
2024-10-01 23:03:40	1.8340266378688526	7.348086202131148	7.32369661	1	0	0	0	0
2024-10-01 23:03:50	1.833698478	7.3485068579999995	7.32369661	1	0	0	0	0
2024-10-01 23:04:00	1.8333583274285714	7.348874554571428	7.32369661	1	0	0	0	0
2024-10-01 23:04:10	1.8333719830000001	7.34854125	7.32369661	1	0	0	0	0
2024-10-01 23:04:20	1.83341084	7.34653892	7.32369661	1	0	0	0	0
2024-10-01 23:04:30	1.833919583	7.3465104	7.32369661	1	0	0	0	0
2024-10-01 23:04:40	1.8332338385714286	7.347876762619047	7.32369661	1	0	0	0	0
2024-10-01 23:04:50	1.8325003398765431	7.349011844938271	7.32369661	1	0	0	0	0
2024-10-01 23:05:00	1.83234036	7.348825578474576	7.32369661	1	0	0	0	0
2024-10-01 23:05:10	1.8325408197777777	7.3476355142222225	7.32369661	1	0	0	0	0
2024-10-01 23:05:20	1.8331346308	7.3464113904	7.32369661	1	0	0	0	0
2024-10-01 23:05:30	1.8331586842857144	7.345887298285715	7.32369661	1	0	0	0	0
2024-10-01 23:05:40	1.8332071072	7.3453267656	7.32369661	1	0	0	0	0
2024-10-01 23:05:50	1.83307749175	7.345558488	7.32369661	1	0	0	0	0
2024-10-01 23:06:00	1.83265734	7.347478390857143	7.32369661	1	0	0	0	0
2024-10-01 23:06:10	1.8321554966666667	7.348548428	7.32369661	1	0	0	0	0
2024-10-01 23:06:20	1.831410225	7.349509955	7.32369661	1	0	0	0	0
2024-10-01 23:06:30	1.8310171916666667	7.348673185333333	7.32369661	1	0	0	0	0
2024-10-01 23:06:40	1.83122575	7.348902	7.32369661	1	0	0	0	0
2024-10-01 23:06:50	1.830534265915493	7.350696845774649	7.32369661	1	0	0	0	0
2024-10-01 23:07:00	1.8305458086666666	7.349536144	7.32369661	1	0	0	0	0
2024-10-01 23:07:10	1.830339	7.350040401999999	7.32369661	1	0	0	0	0
2024-10-01 23:07:20	1.8302569154929575	7.349031436619718	7.32369661	1	0	0	0	0
2024-10-01 23:07:30	1.830753165063291	7.347458366329114	7.32369661	1	0	0	0	0
2024-10-01 23:07:40	1.83098614	7.346952358333334	7.32369661	1	0	0	0	0
2024-10-01 23:07:50	1.8308668633333334	7.3467888750000006	7.32369661	1	0	0	0	0
2024-10-01 23:08:00	1.8312937220338983	7.34579463338983	7.32369661	1	0	0	0	0
2024-10-01 23:08:10	1.8311495835294118	7.3460297041176466	7.32369661	1	0	0	0	0
2024-10-01 23:08:20	1.8312137273913045	7.34520544347826	7.32369661	1	0	0	0	0
2024-10-01 23:08:30	1.83109629	7.345949263943662	7.32369661	1	0	0	0	0
2024-10-01 23:08:40	1.8302725644	7.3481277084	7.32369661	1	0	0	0	0
2024-10-01 23:08:50	1.8293604385714286	7.349229814	7.32369661	1	0	0	0	0
2024-10-01 23:09:00	1.829211	7.348853014084507	7.32369661	1	0	0	0	0
2024-10-01 23:09:10	1.82935595	7.3474919035	7.32369661	1	0	0	0	0
2024-10-01 23:09:20	1.8296451046835442	7.3462925981012654	7.32369661	1	0	0	0	0
2024-10-01 23:09:30	1.8299184866197185	7.345268542535211	7.32369661	1	0	0	0	0
2024-10-01 23:09:40	1.82922912	7.347353985882353	7.32369661	1	0	0	0	0
2024-10-01 23:09:50	1.828811404	7.348705772571429	7.32369661	1	0	0	0	0
2024-10-01 23:10:00	1.8286857893333333	7.348476213666666	7.32369661	1	0	0	0	0
2024-10-01 23:10:10	1.8283971065	7.34862417275	7.32369661	1	0	0	0	0
2024-10-01 23:10:20	1.828366944	7.3484228	7.32369661	1	0	0	0	0
2024-10-01 23:10:30	1.828470816	7.348443804571429	7.32369661	1	0	0	0	0
2024-10-01 23:10:40	1.8285530418367346	7.347498081632653	7.32369661	1	0	0	0	0
2024-10-01 23:10:50	1.82856969625	7.3486098295	7.32369661	1	0	0	0	0
2024-10-01 23:11:00	1.827514664	7.349806527	7.32369661	1	0	0	0	0
2024-10-01 23:11:10	1.8268738177142856	7.3491402237142855	7.32369661	1	0	0	0	0
2024-10-01 23:11:20	1.827189528	7.349467886	7.32369661	1	0	0	0	0
2024-10-01 23:11:30	1.826939501	7.349156433	7.32369661	1	0	0	0	0
2024-10-01 23:11:40	1.8269783694117647	7.3489783537254905	7.32369661	1	0	0	0	0
2024-10-01 23:11:50	1.8271087703846154	7.348357001538462	7.32369661	1	0	0	0	0
2024-10-01 23:12:00	1.82662058	7.3490534258	7.32369661	1	0	0	0	0
2024-10-01 23:12:10	1.8268228240000002	7.348670578	7.32369661	1	0	0	0	0
2024-10-01 23:12:20	1.8272825423728813	7.347586176779661	7.32369661	1	0	0	0	0
2024-10-01 23:12:30	1.8264146568571429	7.348501789714286	7.32369661	1	0	0	0	0
2024-10-01 23:12:40	1.8262320349999999	7.3497407893333335	7.32369661	1	0	0	0	0
2024-10-01 23:12:50	1.825951908	7.348775721	7.32369661	1	0	0	0	0
2024-10-01 23:13:00	1.82582569	7.349090549428571	7.32369661	1	0	0	0	0
2024-10-01 23:13:10	1.8260806914999999	7.34851222	7.32369661	1	0	0	0	0
2024-10-01 23:13:20	1.82606164125	7.347992424999999	7.32369661	1	0	0	0	0
2024-10-01 23:13:30	1.826047356	7.34693415375	7.32369661	1	0	0	0	0
2024-10-01 23:13:40	1.826107536	7.347471584	7.32369661	1	0	0	0	0
2024-10-01 23:13:50	1.825935147464789	7.347402801971831	7.32369661	1	0	0	0	0
2024-10-01 23:14:00	1.8255435539130433	7.348212022608696	7.32369661	1	0	0	0	0
2024-10-01 23:14:10	1.8250314175	7.349018483333333	7.32369661	1	0	0	0	0
2024-10-01 23:14:20	1.82446229	7.349838707826087	7.32369661	1	0	0	0	0
2024-10-01 23:14:30	1.824578396056338	7.348707112112677	7.32369661	1	0	0	0	0
2024-10-01 23:14:40	1.8245217900000001	7.349024257560975	7.32369661	1	0	0	0	0
2024-10-01 23:14:50	1.824227137	7.349483752	7.32369661	1	0	0	0	0
2024-10-01 23:15:00	1.8242118654929578	7.349463328450704	7.32369661	1	0	0	0	0
2024-10-01 23:15:10	1.8243013501234568	7.3482929367901235	7.32369661	1	0	0	0	0
2024-10-01 23:15:20	1.824357262173913	7.347468782608695	7.32369661	1	0	0	0	0
2024-10-01 23:15:30	1.8245548284269664	7.347480741573033	7.32369661	1	0	0	0	0
2024-10-01 23:15:40	1.82432091	7.347416188235295	7.32369661	1	0	0	0	0
2024-10-01 23:15:50	1.8242847688888888	7.347935326296296	7.32369661	1	0	0	0	0
2024-10-01 23:16:00	1.82436241220339	7.3465649149152545	7.32369661	1	0	0	0	0
2024-10-01 23:16:10	1.8242197784313725	7.347305565098039	7.32369661	1	0	0	0	0
2024-10-01 23:16:20	1.8241945525	7.347020150500001	7.32369661	1	0	0	0	0
2024-10-01 23:16:30	1.8237270342391305	7.346115243695652	7.32369661	1	0	0	0	0
2024-10-01 23:16:40	1.8240844586440677	7.346160905423729	7.32369661	1	0	0	0	0
2024-10-01 23:16:50	1.8241776505	7.34518676625	7.32369661	1	0	0	0	0
2024-10-01 23:17:00	1.82437837	7.344865536470588	7.32369661	1	0	0	0	0
2024-10-01 23:17:10	1.8243289375	7.34544905	7.32369661	1	0	0	0	0
2024-10-01 23:17:20	1.823978071111111	7.345588555555556	7.32369661	1	0	0	0	0
2024-10-01 23:17:30	1.8238482311428572	7.345195608571429	7.32369661	1	0	0	0	0
2024-10-01 23:17:40	1.82397	7.344500088235294	7.32369661	1	0	0	0	0
2024-10-01 23:17:50	1.8238206353846154	7.345050738846154	7.32369661	1	0	0	0	0
2024-10-01 23:18:00	1.823150025	7.346250441666667	7.32369661	1	0	0	0	0
2024-10-01 23:18:10	1.82224971	7.348042371428571	7.32369661	1	0	0	0	0
2024-10-01 23:18:20	1.822149636	7.3483068372	7.32369661	1	0	0	0	0
2024-10-01 23:18:30	1.8222794279999999	7.347269626285714	7.32369661	1	0	0	0	0
2024-10-01 23:18:40	1.8224585651851852	7.344601027407408	7.32369661	1	0	0	0	0
2024-10-01 23:18:50	1.8229913705882352	7.344851269411764	7.32369661	1	0	0	0	0
2024-10-01 23:19:00	1.82243609	7.346414379215686	7.32369661	1	0	0	0	0
2024-10-01 23:19:10	1.82187323725	7.3461838772500005	7.32369661	1	0	0	0	0
2024-10-01 23:19:20	1.8221010931428572	7.345697828571429	7.32369661	1	0	0	0	0
2024-10-01 23:19:30	1.8217755315555555	7.346338097777777	7.32369661	1	0	0	0	0
2024-10-01 23:19:40	1.821731	7.346116536585366	7.32369661	1	0	0	0	0
2024-10-01 23:19:50	1.8222219681481482	7.344960222222222	7.32369661	1	0	0	0	0
2024-10-01 23:20:00	1.82220948	7.344718438163265	7.32369661	1	0	0	0	0
2024-10-01 23:20:10	1.8220680216	7.3449372464	7.32369661	1	0	0	0	0
2024-10-01 23:20:20	1.8213253684507043	7.346071273802816	7.32369661	1	0	0	0	0
2024-10-01 23:20:30	1.8218289113333332	7.344665733333333	7.32369661	1	0	0	0	0
2024-10-01 23:20:40	1.8219227507843139	7.342965841176471	7.32369661	1	0	0	0	0
2024-10-01 23:20:50	1.8217500991304347	7.344021462173913	7.32369661	1	0	0	0	0
2024-10-01 23:21:00	1.821199974509804	7.346915516470588	7.32369661	1	0	0	0	0
2024-10-01 23:21:10	1.820667273	7.34568613675	7.32369661	1	0	0	0	0
2024-10-01 23:21:20	1.821203754	7.344762	7.32369661	1	0	0	0	0
2024-10-01 23:21:30	1.821699882	7.3431678	7.32369661	1	0	0	0	0
2024-10-01 23:21:40	1.82143593	7.3439401624	7.32369661	1	0	0	0	0
2024-10-01 23:21:50	1.8208861151685394	7.345931082696628	7.32369661	1	0	0	0	0
2024-10-01 23:22:00	1.820089246	7.3465526699999995	7.32369661	1	0	0	0	0
2024-10-01 23:22:10	1.8202613493442623	7.345626002459016	7.32369661	1	0	0	0	0
2024-10-01 23:22:20	1.8203372640000002	7.3449976736	7.32369661	1	0	0	0	0
2024-10-01 23:22:30	1.8202382455000001	7.3459266675	7.32369661	1	0	0	0	0
2024-10-01 23:22:40	1.8196967542028986	7.346502263768116	7.32369661	1	0	0	0	0
2024-10-01 23:22:50	1.8196727479012347	7.345961354814815	7.32369661	1	0	0	0	0
2024-10-01 23:23:00	1.8197892714285715	7.345323571428572	7.32369661	1	0	0	0	0
2024-10-01 23:23:10	1.8197795224050632	7.34479184	7.32369661	1	0	0	0	0
2024-10-01 23:23:20	1.8199481875342467	7.343219492602739	7.32369661	1	0	0	0	0
2024-10-01 23:23:30	1.8203988094285715	7.343880850000001	7.32369661	1	0	0	0	0
2024-10-01 23:23:40	1.819436546	7.3449119666666665	7.32369661	1	0	0	0	0
2024-10-01 23:23:50	1.8189287914285714	7.346525273142857	7.32369661	1	0	0	0	0
2024-10-01 23:24:00	1.81890845	7.3454359476	7.32369661	1	0	0	0	0
2024-10-01 23:24:10	1.8192550951219513	7.344408842439024	7.32369661	1	0	0	0	0
2024-10-01 23:24:20	1.8198232340425533	7.343201828510638	7.32369661	1	0	0	0	0
2024-10-01 23:24:30	1.8196599084444445	7.343010627111111	7.32369661	1	0	0	0	0
2024-10-01 23:24:40	1.8193791866666666	7.343535648148148	7.32369661	1	0	0	0	0
2024-10-01 23:24:50	1.819337204347826	7.343410921739131	7.32369661	1	0	0	0	0
2024-10-01 23:25:00	1.8192895703846153	7.34324315	7.32369661	1	0	0	0	0
2024-10-01 23:25:10	1.8191042426760564	7.3430035633802815	7.32369661	1	0	0	0	0
2024-10-01 23:25:20	1.8190093	7.3435047209999995	7.32369661	1	0	0	0	0
2024-10-01 23:25:30	1.819024124109589	7.342801655068493	7.32369661	1	0	0	0	0
2024-10-01 23:25:40	1.8188197962711865	7.344020034915254	7.32369661	1	0	0	0	0
2024-10-01 23:25:50	1.81835691	7.3441507301408455	7.32369661	1	0	0	0	0
2024-10-01 23:26:00	1.81822467	7.3451990032	7.32369661	1	0	0	0	0
2024-10-01 23:26:10	1.8178203652	7.3447643656	7.32369661	1	0	0	0	0
2024-10-01 23:26:20	1.818052561632653	7.34432406122449	7.32369661	1	0	0	0	0
2024-10-01 23:26:30	1.81792641	7.34359816525	7.32369661	1	0	0	0	0
2024-10-01 23:26:40	1.8183124720000001	7.343556755333334	7.32369661	1	0	0	0	0
2024-10-01 23:26:50	1.81792797275	7.3430915822500005	7.32369661	1	0	0	0	0
2024-10-01 23:27:00	1.81813025	7.342771882352941	7.32369661	1	0	0	0	0
2024-10-01 23:27:10	1.8180019884810128	7.342922481012659	7.32369661	1	0	0	0	0
2024-10-01 23:27:20	1.8183183995	7.3412622	7.32369661	1	0	0	0	0
2024-10-01 23:27:30	1.81853155625	7.3417246705	7.32369661	1	0	0	0	0
2024-10-01 23:27:40	1.81809416	7.341720394	7.32369661	1	0	0	0	0
2024-10-01 23:27:50	1.817876956	7.3419799459999995	7.32369661	1	0	0	0	0
2024-10-01 23:28:00	1.8178069247058823	7.341781622352941	7.32369661	1	0	0	0	0
2024-10-01 23:28:10	1.8176886590163934	7.34198373147541	7.32369661	1	0	0	0	0
2024-10-01 23:28:20	1.8169820028	7.3438882448	7.32369661	1	0	0	0	0
2024-10-01 23:28:30	1.8169434372	7.3432707584	7.32369661	1	0	0	0	0
2024-10-01 23:28:40	1.8170406936619719	7.343419118591549	7.32369661	1	0	0	0	0
2024-10-01 23:28:50	1.816989038	7.343001963428572	7.32369661	1	0	0	0	0
2024-10-01 23:29:00	1.81690311	7.342799036285714	7.32369661	1	0	0	0	0
2024-10-01 23:29:10	1.8166670759999999	7.3428702	7.32369661	1	0	0	0	0
2024-10-01 23:29:20	1.81657395	7.342819684081633	7.32369661	1	0	0	0	0
2024-10-01 23:29:30	1.81646812	7.342920168852459	7.32369661	1	0	0	0	0
2024-10-01 23:29:40	1.816463398	7.3427344	7.32369661	1	0	0	0	0
2024-10-01 23:29:50	1.816417242	7.34249156	7.32369661	1	0	0	0	0
2024-10-01 23:30:00	1.8163422155	7.34326117075	7.32369661	1	0	0	0	0
2024-10-01 23:30:10	1.815656616	7.3440133	7.32369661	1	0	0	0	0
2024-10-01 23:30:20	1.8159605795652174	7.343205140869565	7.32369661	1	0	0	0	0
2024-10-01 23:30:30	1.815933646	7.3416167009999995	7.32369661	1	0	0	0	0
2024-10-01 23:30:40	1.8165884166666666	7.34095488	7.32369661	1	0	0	0	0
2024-10-01 23:30:50	1.816078313	7.34178304425	7.32369661	1	0	0	0	0
2024-10-01 23:31:00	1.8160367	7.3413369	7.32369661	1	0	0	0	0
2024-10-01 23:31:10	1.8161979895555556	7.340405640222222	7.32369661	1	0	0	0	0
2024-10-01 23:31:20	1.816610413137255	7.339474013333334	7.32369661	1	0	0	0	0
2024-10-01 23:31:30	1.8166711439999998	7.338384782285714	7.32369661	1	0	0	0	0
2024-10-01 23:31:40	1.8166333586666668	7.338598010666667	7.32369661	1	0	0	0	0
2024-10-01 23:31:50	1.8165834164102563	7.338743647435897	7.32369661	1	0	0	0	0
2024-10-01 23:32:00	1.81680005	7.33852644125	7.32369661	1	0	0	0	0
2024-10-01 23:32:10	1.816239851	7.33990261	7.32369661	1	0	0	0	0
2024-10-01 23:32:20	1.816054615	7.340195195	7.32369661	1	0	0	0	0
2024-10-01 23:32:30	1.8155887330769231	7.341152255384616	7.32369661	1	0	0	0	0
2024-10-01 23:32:40	1.8153903389795918	7.341030071836735	7.32369661	1	0	0	0	0
2024-10-01 23:32:50	1.8152888983333333	7.341598248333334	7.32369661	1	0	0	0	0
2024-10-01 23:33:00	1.81484663	7.342617	7.32369661	1	0	0	0	0
2024-10-01 23:33:10	1.814754967	7.3421253355	7.32369661	1	0	0	0	0
2024-10-01 23:33:20	1.814687367	7.341276467	7.32369661	1	0	0	0	0
2024-10-01 23:33:30	1.815137326111111	7.3399666436111115	7.32369661	1	0	0	0	0
2024-10-01 23:33:40	1.81529319	7.340099471428572	7.32369661	1	0	0	0	0
2024-10-01 23:33:50	1.814651080857143	7.3407870285714285	7.32369661	1	0	0	0	0
2024-10-01 23:34:00	1.814638081304348	7.3412237826086955	7.32369661	1	0	0	0	0
2024-10-01 23:34:10	1.81451392	7.3410219296	7.32369661	1	0	0	0	0
2024-10-01 23:34:20	1.8149388579710144	7.339576666666667	7.32369661	1	0	0	0	0
2024-10-01 23:34:30	1.81523824	7.339100282463768	7.32369661	1	0	0	0	0
2024-10-01 23:34:40	1.8151478776	7.3385678072	7.32369661	1	0	0	0	0
2024-10-01 23:34:50	1.8150747570886077	7.33936268164557	7.32369661	1	0	0	0	0
2024-10-01 23:35:00	1.8145112157142858	7.340157355714286	7.32369661	1	0	0	0	0
2024-10-01 23:35:10	1.8141058125714287	7.3412199931428574	7.32369661	1	0	0	0	0
2024-10-01 23:35:20	1.81380985	7.3412109625	7.32369661	1	0	0	0	0
2024-10-01 23:35:30	1.8138449108571428	7.3401598	7.32369661	1	0	0	0	0
2024-10-01 23:35:40	1.81453873	7.33938592	7.32369661	1	0	0	0	0
2024-10-01 23:35:50	1.814560656	7.339854788	7.32369661	1	0	0	0	0
2024-10-01 23:36:00	1.8136130297560975	7.342858444634146	7.32369661	1	0	0	0	0
2024-10-01 23:36:10	1.8127564745762712	7.341716626779661	7.32369661	1	0	0	0	0
2024-10-01 23:36:20	1.81330669	7.3410198615999995	7.32369661	1	0	0	0	0
2024-10-01 23:36:30	1.8135210785714286	7.340386694285714	7.32369661	1	0	0	0	0
2024-10-01 23:36:40	1.8131758984	7.3408878368	7.32369661	1	0	0	0	0
2024-10-01 23:36:50	1.8131567485714284	7.340973633142857	7.32369661	1	0	0	0	0
2024-10-01 23:37:00	1.8131735554285713	7.339779971428571	7.32369661	1	0	0	0	0
2024-10-01 23:37:10	1.813363304	7.340088551333333	7.32369661	1	0	0	0	0
2024-10-01 23:37:20	1.813010074	7.340893415999999	7.32369661	1	0	0	0	0
2024-10-01 23:37:30	1.812735367	7.340389460375	7.32369661	1	0	0	0	0
2024-10-01 23:37:40	1.8130035635714286	7.340056382857143	7.32369661	1	0	0	0	0
2024-10-01 23:37:50	1.813100098	7.33920062	7.32369661	1	0	0	0	0
